trial,animal_id,date,sess_id,result,hits,violations,temperror,hit_rate,error_rate,violation_rate,temp_error_rate,n_lpokes,n_cpokes,n_rpokes,trial_dur,valid_early_spoke,first_spoke,first_lpoke,first_rpoke,stage,sides,SMA_set,is_match,sa,sb,stimuli_on,settling_in_dur,legal_cbreak_dur,pre_dur,adj_pre_dur,stimulus_dur,delay_dur,post_dur,sb_extra_dur,viol_off_dur,pre_go_dur,inter_trial_dur,go_type,go_dur,give_type_set,give_type_imp,give_frac,give_delay_dur,give_light_dur,give_use,replay_on,timeouts,water_delivered,give_water_not_drunk,crash_hist,l_water_vol,r_water_vol,ab_l_prob,ab_r_prob,ab_beta,ab_tau,exp_del_tau,exp_del_min,exp_del_max,sound_pair
64,R613,2023-05-18,915334,2,0,0,0,0.58,0.42,0.06,0.0,0.0,6.0,2.0,68.4242999999999,False,r,,0.8070999999999913,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.12744734067882757,0.001,0.0,0.13144734067882757,0.13144734067882757,5.011634654524008,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.7308630850429171,0.269136914957083,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
65,R613,2023-05-18,915334,1,1,0,0,0.57,0.43,0.06,0.0,3.0,1.0,0.0,14.308500000000095,False,l,0.2784999999998945,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.11007260919937828,0.001,0.0,0.11407260919937828,0.11407260919937828,6.705467152638379,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.7470607567403668,0.2529392432596332,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
66,R613,2023-05-18,915334,2,0,0,0,0.57,0.43,0.06,0.0,3.0,2.0,0.0,7.236499999999978,False,l,0.32070000000021537,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.2065926383725304,0.001,0.0,0.2105926383725304,0.2105926383725304,4.263200726363664,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.7210786398682388,0.27892136013176116,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
67,R613,2023-05-18,915334,2,0,0,0,0.56,0.44,0.06,0.0,2.0,1.0,1.0,6.300999999999931,False,r,,0.5882000000001426,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.10457264244072671,0.001,0.0,0.10857264244072672,0.10857264244072672,3.8593972048185217,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.6855666484247185,0.3144333515752816,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
68,R613,2023-05-18,915334,2,0,0,0,0.56,0.44,0.06,0.0,5.0,2.0,0.0,9.045000000000073,False,l,0.43479999999999563,,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.0973831316554815,0.001,0.0,0.1013831316554815,0.1013831316554815,4.323219866490714,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.7033473640135846,0.29665263598641545,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
69,R613,2023-05-18,915334,1,1,0,0,0.55,0.45,0.06,0.0,0.0,1.0,5.0,8.759000000000015,False,r,,0.33710000000019136,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.09733248866609237,0.001,0.0,0.10133248866609237,0.10133248866609237,3.0,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6700825424585898,0.3299174575414101,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
70,R613,2023-05-18,915334,2,0,0,0,0.55,0.45,0.06,0.0,5.0,2.0,0.0,10.858900000000176,False,l,0.3404000000000451,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.20432482572186733,0.001,0.0,0.20832482572186733,0.20832482572186733,5.205563357278512,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.6888705215000047,0.3111294784999952,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
71,R613,2023-05-18,915334,2,0,0,0,0.55,0.45,0.06,0.0,0.0,2.0,3.0,7.061099999999897,False,r,,0.4200999999998203,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.25105967436288773,0.001,0.0,0.25505967436288773,0.25505967436288773,4.3647435423232555,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.658707247320539,0.341292752679461,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
72,R613,2023-05-18,915334,1,1,0,0,0.54,0.46,0.06,0.0,1.0,1.0,0.0,14.66229999999996,False,l,0.35029999999960637,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.12470625102887406,0.001,0.0,0.12870625102887406,0.12870625102887406,5.181312712172926,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6770342968727376,0.3229657031272624,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
73,R613,2023-05-18,915334,2,0,0,0,0.54,0.46,0.06,0.0,0.0,1.0,3.0,7.465400000000045,False,r,,0.5113000000001193,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.28118191030978923,0.001,0.0,0.28518191030978923,0.28518191030978923,4.831922352999798,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.6463243253498806,0.3536756746501194,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
74,R613,2023-05-18,915334,2,0,0,0,0.54,0.46,0.05,0.0,0.0,1.0,1.0,4.975300000000061,False,r,,0.5609999999996944,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.1452170622937068,0.001,0.0,0.1492170622937068,0.1492170622937068,3.0006289652004754,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.664448592067104,0.33555140793289595,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
75,R613,2023-05-18,915334,2,0,0,0,0.53,0.47,0.05,0.0,3.0,1.0,0.0,10.404300000000148,False,l,0.26099999999996726,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.07594768901445367,0.001,0.0,0.07994768901445368,0.07994768901445368,5.754402336534534,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.6803711002835849,0.319628899716415,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
76,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.05,0.0,5.0,1.0,0.0,19.853700000000117,False,l,0.5300000000002001,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.17237466674607366,0.001,0.0,0.17637466674607366,0.17637466674607366,4.958353215613812,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6494331500370197,0.3505668499629803,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
77,R613,2023-05-18,915334,2,0,0,0,0.53,0.47,0.05,0.0,3.0,2.0,0.0,5.596399999999903,False,l,0.31399999999985084,,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.05782719685690682,0.001,0.0,0.061827196856906824,0.061827196856906824,3.4715020579711116,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.6195995045304137,0.38040049546958626,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
78,R613,2023-05-18,915334,2,0,0,0,0.52,0.48,0.05,0.0,4.0,2.0,0.0,9.332800000000134,False,l,0.2889999999997599,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.185405680966849,0.001,0.0,0.189405680966849,0.189405680966849,4.472615796701554,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.589376789453322,0.41062321054667805,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
79,R613,2023-05-18,915334,1,1,0,0,0.51,0.49,0.05,0.0,4.0,2.0,0.0,12.306900000000041,False,l,0.306999999999789,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.10170932261610693,0.001,0.0,0.10570932261610694,0.10570932261610694,5.5681818617527155,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5620640613830657,0.43793593861693425,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
80,R613,2023-05-18,915334,2,0,0,0,0.52,0.48,0.05,0.0,8.0,2.0,0.0,13.6266999999998,False,l,0.5144000000000233,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.07283873812965284,0.001,0.0,0.07683873812965285,0.07683873812965285,4.391122439624941,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5313514036201049,0.4686485963798951,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
81,R613,2023-05-18,915334,2,0,0,0,0.51,0.49,0.05,0.0,0.0,1.0,2.0,6.104200000000219,False,r,,0.3672999999998865,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.17824019351631054,0.001,0.0,0.18224019351631054,0.18224019351631054,4.754348048941093,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5057159938657588,0.4942840061342411,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
82,R613,2023-05-18,915334,1,1,0,0,0.51,0.49,0.05,0.0,4.0,1.0,0.0,25.166999999999916,False,l,0.30540000000019063,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.17945113886231873,0.001,0.0,0.18345113886231873,0.18345113886231873,4.187475637725292,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.5272761196181093,0.4727238803818907,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
83,R613,2023-05-18,915334,1,1,0,0,0.51,0.49,0.05,0.0,0.0,1.0,1.0,8.570000000000164,False,r,,0.5060999999996056,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.07705133375769369,0.001,0.0,0.08105133375769369,0.08105133375769369,3.396364014366152,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4980396306722508,0.5019603693277493,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
84,R613,2023-05-18,915334,2,0,0,0,0.52,0.48,0.05,0.0,1.0,2.0,1.0,8.965000000000146,False,r,,0.48939999999993233,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.06929549278797863,0.001,0.0,0.07329549278797863,0.07329549278797863,6.429440046125615,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5295206049877921,0.4704793950122079,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
85,R613,2023-05-18,915334,2,0,0,0,0.51,0.49,0.05,0.0,7.0,2.0,0.0,8.185100000000148,False,l,0.8622000000000298,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.13797879657501663,0.001,0.0,0.14197879657501664,0.14197879657501664,4.7757885565228895,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5507368438691752,0.4492631561308247,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
86,R613,2023-05-18,915334,1,1,0,0,0.51,0.49,0.05,0.0,1.0,2.0,0.0,10.285300000000007,False,l,1.067199999999957,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.05570740551215687,0.001,0.0,0.05970740551215687,0.05970740551215687,5.579548889945674,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5244587683205785,0.4755412316794214,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
87,R613,2023-05-18,915334,2,0,0,0,0.51,0.49,0.05,0.0,3.0,3.0,1.0,9.102499999999964,False,r,,0.6014999999997599,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.09661483317766753,0.001,0.0,0.10061483317766753,0.10061483317766753,4.783801786844813,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.49575518478258285,0.5042448152174172,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
88,R613,2023-05-18,915334,2,0,0,0,0.51,0.49,0.05,0.0,0.0,2.0,2.0,92.37620000000015,False,r,,0.3914999999997235,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.08371150797308552,0.001,0.0,0.08771150797308552,0.08771150797308552,5.934495919122251,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5168949180825859,0.483105081917414,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
89,R613,2023-05-18,915334,2,0,0,0,0.5,0.5,0.05,0.0,2.0,2.0,0.0,14.847699999999804,False,l,0.7624000000000706,,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.09252435554788974,0.001,0.0,0.09652435554788974,0.09652435554788974,4.066030217449895,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5360757034641505,0.46392429653584955,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
90,R613,2023-05-18,915334,1,1,0,0,0.49,0.51,0.04,0.0,1.0,1.0,3.0,11.057099999999991,False,r,,0.8677000000002408,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.05736247140762593,0.001,0.0,0.061362471407625935,0.061362471407625935,4.71414903786917,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5103348987875796,0.48966510121242046,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
91,R613,2023-05-18,915334,1,1,0,0,0.5,0.5,0.04,0.0,0.0,4.0,2.0,8.248700000000099,False,r,,0.5578999999997905,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.12191509464562912,0.001,0.0,0.1259150946456291,0.1259150946456291,4.453706210813491,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5432381788731254,0.4567618211268746,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
92,R613,2023-05-18,915334,1,1,0,0,0.51,0.49,0.04,0.0,0.0,1.0,1.0,10.135299999999916,False,r,,0.4726999999998043,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.06085410455615522,0.001,0.0,0.06485410455615521,0.06485410455615521,5.778536260770629,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5721735144323454,0.4278264855676546,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
93,R613,2023-05-18,915334,2,0,0,0,0.51,0.49,0.04,0.0,0.0,1.0,5.0,9.088999999999942,False,r,,0.3002000000001317,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.06610363073211617,0.001,0.0,0.07010363073211617,0.07010363073211617,5.719053468185061,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5976378748909426,0.4023621251090574,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
94,R613,2023-05-18,915334,1,1,0,0,0.51,0.49,0.04,0.0,1.0,1.0,1.0,9.673699999999826,False,l,0.33710000000019136,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.065171715715786,0.001,0.0,0.06917171571578601,0.06917171571578601,5.276158193169097,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6166242809946797,0.3833757190053204,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
95,R613,2023-05-18,915334,1,1,0,0,0.51,0.49,0.04,0.0,1.0,2.0,1.0,13.962500000000091,False,r,1.0844999999999345,0.3993000000000393,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.06500958039726715,0.001,0.0,0.06900958039726715,0.06900958039726715,6.117859751017163,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5870857742096512,0.4129142257903487,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
96,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.04,0.0,0.0,1.0,3.0,8.445600000000013,False,r,,0.22499999999990905,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.06706610674174811,0.001,0.0,0.07106610674174811,0.07106610674174811,4.0739267060511075,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.6111803446394233,0.3888196553605768,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
97,R613,2023-05-18,915334,2,0,0,0,0.52,0.48,0.04,0.0,0.0,2.0,3.0,8.426500000000033,False,r,,0.36999999999989086,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.10154517759754414,0.001,0.0,0.10554517759754414,0.10554517759754414,6.466432375438351,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.63230917242532,0.3676908275746801,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
98,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.04,0.0,1.0,7.0,0.0,9.549199999999928,False,l,0.9479999999998654,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.09847322513607557,0.001,0.0,0.10247322513607557,0.10247322513607557,5.378043599515708,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.651221946931742,0.3487780530682581,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
99,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.04,0.0,1.0,1.0,0.0,9.475199999999859,False,l,0.761199999999917,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.1482884015618347,0.001,0.0,0.1522884015618347,0.1522884015618347,5.135974561972049,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6234325102413261,0.376567489758674,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
100,R613,2023-05-18,915334,2,0,0,0,0.53,0.47,0.04,0.0,2.0,2.0,2.0,7.942599999999857,False,l,0.40990000000010696,,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.05975647609437668,0.001,0.0,0.06375647609437668,0.06375647609437668,4.9058598900432715,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5975245714258022,0.40247542857419777,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
101,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.04,0.0,1.0,2.0,1.0,10.152900000000045,False,r,,0.4313999999999396,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.2980654657835588,0.001,0.0,0.3020654657835588,0.3020654657835588,4.800723071966098,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.5664864240747509,0.43351357592524914,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
102,R613,2023-05-18,915334,2,0,0,0,0.53,0.47,0.04,0.0,0.0,9.0,5.0,6.363299999999981,False,r,,0.3690999999998894,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.050334645801451236,0.001,0.0,0.05433464580145124,0.05433464580145124,5.692037357939772,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5894793768299152,0.41052062317008464,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
103,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.04,0.0,0.0,1.0,1.0,10.847999999999956,False,r,,0.7273000000000138,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.14032460752992404,0.001,0.0,0.14432460752992404,0.14432460752992404,6.826777242871284,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6108802346349038,0.3891197653650962,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
104,R613,2023-05-18,915334,1,1,0,0,0.53,0.47,0.04,0.0,0.0,1.0,3.0,7.014000000000124,False,r,,0.28310000000010405,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.05227904037602392,0.001,0.0,0.05627904037602392,0.05627904037602392,3.0,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6314224933960731,0.3685775066039269,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
105,R613,2023-05-18,915334,2,0,0,0,0.53,0.47,0.04,0.0,0.0,6.0,4.0,4.963400000000092,False,r,,0.30569999999988795,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.06342356412673847,0.001,0.0,0.06742356412673847,0.06742356412673847,3.9779089444549802,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.6494809120496293,0.35051908795037073,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
106,R613,2023-05-18,915334,2,0,0,0,0.52,0.48,0.04,0.0,0.0,6.0,2.0,6.459299999999985,False,r,,0.8090000000001965,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.10311635236252868,0.001,0.0,0.10711635236252869,0.10711635236252869,4.373364330455855,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.6688014875931305,0.3311985124068694,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
107,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.04,0.0,4.0,1.0,0.0,13.188700000000154,False,l,0.3170000000000073,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.1647889854670191,0.001,0.0,0.1687889854670191,0.1687889854670191,6.9752778019999635,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.6857602843246136,0.3142397156753864,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
108,R613,2023-05-18,915334,1,1,0,0,0.52,0.48,0.04,0.0,5.0,1.0,0.0,10.885099999999966,False,l,0.26549999999997453,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.06426736839448566,0.001,0.0,0.06826736839448566,0.06826736839448566,3.6436655572662255,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.6598273622205564,0.3401726377794436,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
109,R613,2023-05-18,915334,1,1,0,0,0.53,0.47,0.04,0.0,4.0,2.0,0.0,9.667300000000068,False,l,0.4335000000000946,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.15152843699040022,0.001,0.0,0.15552843699040023,0.15552843699040023,4.47405002559942,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.6353600106006017,0.36463998939939835,3.0,30.0,0.1,0.05,0.3,"3.0, 3.0"
110,R613,2023-05-18,915334,1,1,0,0,0.53,0.47,0.04,0.0,1.0,1.0,0.0,8.210700000000088,False,l,0.25309999999990396,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.07746653573235567,0.001,0.0,0.08146653573235567,0.08146653573235567,5.429627807715042,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.6123790319239816,0.3876209680760185,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
111,R613,2023-05-18,915334,1,1,0,0,0.54,0.46,0.04,0.0,5.0,1.0,0.0,11.021799999999985,False,l,0.3275000000003274,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.15978076420369458,0.001,0.0,0.16378076420369458,0.16378076420369458,3.968317470789149,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.5908652391691682,0.4091347608308317,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
112,R613,2023-05-18,915334,2,0,0,0,0.54,0.46,0.04,0.0,5.0,2.0,0.0,10.410800000000108,False,l,0.2757000000001426,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.104171947181096,0.001,0.0,0.108171947181096,0.108171947181096,4.1684802672714465,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5707721150192744,0.4292278849807255,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
113,R613,2023-05-18,915334,1,1,0,0,0.54,0.46,0.04,0.0,0.0,1.0,4.0,11.57549999999992,False,r,,0.2780999999999949,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.13134727409046298,0.001,0.0,0.135347274090463,0.135347274090463,3.735341863485769,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.533144285155068,0.46685571484493205,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
114,R613,2023-05-18,915334,2,0,0,0,0.54,0.46,0.04,0.0,0.0,2.0,5.0,6.023599999999988,False,r,,0.32540000000017244,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.06651621709962552,0.001,0.0,0.07051621709962552,0.07051621709962552,4.027600171557936,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5568449252786118,0.44315507472138826,3.0,30.0,0.1,0.05,0.3,"12.0, 12.0"
115,R613,2023-05-18,915334,2,0,0,0,0.54,0.46,0.04,0.0,2.0,2.0,0.0,4.795399999999972,False,l,0.2908999999999651,,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.10121779323927338,0.001,0.0,0.10521779323927338,0.10521779323927338,3.7258402056035496,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,8.0,8.0,0.5800733227233315,0.41992667727666844,3.0,30.0,0.1,0.05,0.3,"12.0, 3.0"
116,R613,2023-05-18,915334,1,1,0,0,0.53,0.47,0.03,0.0,0.0,1.0,1.0,6.116799999999785,False,r,,0.40719999999964784,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2607954067946617,0.001,0.0,0.2647954067946617,0.2647954067946617,3.560871776510948,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.5457985604194192,0.4542014395805808,3.0,30.0,0.1,0.05,0.3,"3.0, 12.0"
