trial,animal_id,date,sess_id,result,hits,violations,temperror,hit_rate,error_rate,violation_rate,temp_error_rate,n_lpokes,n_cpokes,n_rpokes,trial_dur,valid_early_spoke,first_spoke,first_lpoke,first_rpoke,stage,sides,SMA_set,is_match,sa,sb,stimuli_on,settling_in_dur,legal_cbreak_dur,pre_dur,adj_pre_dur,stimulus_dur,delay_dur,post_dur,sb_extra_dur,viol_off_dur,pre_go_dur,inter_trial_dur,go_type,go_dur,give_type_set,give_type_imp,give_frac,give_delay_dur,give_light_dur,give_use,replay_on,timeouts,water_delivered,give_water_not_drunk,crash_hist,l_water_vol,r_water_vol,ab_l_prob,ab_r_prob,ab_beta,ab_tau,sound_pair,exp_del_tau,exp_del_min,exp_del_max
44,R611,2023-04-23,912996,1,1,0,0,0.29,0.71,0.28,0.0,0.0,2.0,4.0,19.616799999999785,False,r,,0.9465999999997621,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.3798111820377336,0.001,0.0,0.4328111820377336,0.4328111820377336,6.599014260066738,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.055779037672381016,0.944220962327619,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
45,R611,2023-04-23,912996,1,1,0,0,0.31,0.69,0.27,0.0,0.0,1.0,4.0,41.4389000000001,False,r,,0.7090000000002874,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.2656948686275928,0.001,0.0,0.3186948686275928,0.3186948686275928,5.524416762230685,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.06387568276797385,0.9361243172320262,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
46,R611,2023-04-23,912996,1,1,0,0,0.33,0.67,0.27,0.0,0.0,3.0,3.0,21.73030000000017,False,r,,0.583299999999781,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.45947589760773716,0.001,0.0,0.5124758976077372,0.5124758976077372,7.699879828501384,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.07239665276353996,0.92760334723646,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
47,R611,2023-04-23,912996,2,0,0,0,0.35,0.65,0.26,0.0,2.0,5.0,4.0,15.838900000000194,False,l,0.5477999999998246,,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.4138387241776693,0.001,0.0,0.4668387241776693,0.4668387241776693,7.490314969473001,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.08128837254930125,0.9187116274506987,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
48,R611,2023-04-23,912996,1,1,0,0,0.34,0.66,0.26,0.0,0.0,1.0,3.0,9.478599999999915,False,r,,0.6434000000003834,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.44320423968880385,0.001,0.0,0.49620423968880384,0.49620423968880384,6.5843338484220375,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.07577373441288579,0.9242262655871143,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
49,R611,2023-04-23,912996,1,1,0,0,0.36,0.64,0.25,0.0,2.0,1.0,4.0,13.529399999999896,False,l,0.4882999999999811,1.1117999999996755,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.41495258406545915,0.001,0.0,0.46795258406545914,0.46795258406545914,6.717449093647362,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.08455549481602805,0.915444505183972,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
50,R611,2023-04-23,912996,1,1,0,0,0.38,0.62,0.24,0.0,1.0,2.0,1.0,8.546600000000126,False,l,0.39640000000008513,1.1997000000001208,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.30900955061173,0.001,0.0,0.36200955061173,0.36200955061173,4.776973811347741,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.09362607090470088,0.906373929095299,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
51,R611,2023-04-23,912996,3,,1,,0.39,0.61,0.24,0.0,4.0,5.0,2.0,8.589599999999791,False,l,0.4189000000001215,,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.5598449628034285,0.001,0.0,0.6128449628034286,0.6128449628034286,7.081550289523216,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.10293529172409799,0.8970647082759021,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
52,R611,2023-04-23,912996,2,0,0,0,0.39,0.61,0.25,0.0,1.0,3.0,3.0,4.001999999999953,False,l,0.6374999999998181,,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.2690426437042479,0.001,0.0,0.3220426437042479,0.3220426437042479,3.213258025885615,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.10293529172409799,0.8970647082759021,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
53,R611,2023-04-23,912996,1,1,0,0,0.38,0.62,0.25,0.0,0.0,2.0,3.0,9.834100000000035,False,r,,0.7854999999999563,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.4761900429245662,0.001,0.0,0.5291900429245662,0.5291900429245662,6.529594757745456,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.09544786532499183,0.9045521346750081,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
54,R611,2023-04-23,912996,3,,1,,0.4,0.6,0.25,0.0,2.0,7.0,4.0,18.345600000000104,False,r,,0.2051000000001295,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.29114212814133766,0.001,0.0,0.34414212814133766,0.34414212814133766,6.926821199691407,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.10457187470628417,0.8954281252937157,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
55,R611,2023-04-23,912996,1,1,0,0,0.4,0.6,0.26,0.0,0.0,1.0,5.0,18.348599999999806,False,r,,0.9606999999996333,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.6422976710867505,0.001,0.0,0.6952976710867506,0.6952976710867506,4.688968207462757,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.10457187470628417,0.8954281252937157,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
56,R611,2023-04-23,912996,1,1,0,0,0.41,0.59,0.25,0.0,0.0,5.0,1.0,7.930199999999786,False,r,,0.3132999999997992,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.23628991751010464,0.001,0.0,0.28928991751010463,0.28928991751010463,4.046608653305771,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.11387580811365201,0.8861241918863481,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
57,R611,2023-04-23,912996,3,,1,,0.43,0.57,0.25,0.0,0.0,2.0,9.0,9.059099999999944,False,r,,0.5551000000000386,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.664517492406451,0.001,0.0,0.717517492406451,0.717517492406451,7.104166687990709,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.1233159930356554,0.8766840069643447,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
58,R611,2023-04-23,912996,3,,1,,0.43,0.57,0.26,0.0,1.0,3.0,5.0,6.982199999999921,False,r,,0.29750000000012733,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.3817685338994432,0.001,0.0,0.4347685338994432,0.4347685338994432,6.174806637996127,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.1233159930356554,0.8766840069643447,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
59,R611,2023-04-23,912996,3,,1,,0.43,0.57,0.28,0.0,2.0,5.0,5.0,15.30159999999978,False,r,,0.45640000000003056,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.6012522038006893,0.001,0.0,0.6542522038006894,0.6542522038006894,4.728897190874467,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.1233159930356554,0.8766840069643447,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
60,R611,2023-04-23,912996,3,,1,,0.43,0.57,0.29,0.0,2.0,2.0,6.0,7.122600000000148,False,r,,0.26080000000001746,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.2279170202004185,0.001,0.0,0.28091702020041853,0.28091702020041853,5.839868239690976,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.1233159930356554,0.8766840069643447,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
61,R611,2023-04-23,912996,1,1,0,0,0.43,0.57,0.3,0.0,1.0,3.0,2.0,115.45389999999998,False,r,,1.515700000000379,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.4458050103522584,0.001,0.0,0.4988050103522584,0.4988050103522584,5.095437755045309,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.1233159930356554,0.8766840069643447,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
62,R611,2023-04-23,912996,1,1,0,0,0.44,0.56,0.3,0.0,0.0,1.0,3.0,16.122400000000198,False,r,,0.7981999999997242,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.5463574678029566,0.001,0.0,0.5993574678029566,0.5993574678029566,6.0427475173166085,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.13285080848505448,0.8671491915149455,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
63,R611,2023-04-23,912996,1,1,0,0,0.45,0.55,0.29,0.0,3.0,1.0,0.0,9.252300000000105,False,l,0.7289000000000669,,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.335985728091947,0.001,0.0,0.388985728091947,0.388985728091947,6.083185513177615,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.14244109200897542,0.8575589079910246,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
64,R611,2023-04-23,912996,1,1,0,0,0.47,0.53,0.29,0.0,0.0,1.0,3.0,9.720200000000204,False,r,,0.8420000000000982,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.31502711234010017,0.001,0.0,0.36802711234010016,0.36802711234010016,5.934124207238849,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.14244109200897537,0.8575589079910246,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
65,R611,2023-04-23,912996,1,1,0,0,0.48,0.52,0.28,0.0,1.0,1.0,3.0,12.220200000000204,False,r,,0.33359999999993306,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.2460628649572979,0.001,0.0,0.2990628649572979,0.2990628649572979,6.850996888434772,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.1523705218205927,0.8476294781794073,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
66,R611,2023-04-23,912996,3,,1,,0.49,0.51,0.28,0.0,2.0,4.0,4.0,10.877899999999954,False,l,0.365099999999984,,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.5587264650186631,0.001,0.0,0.6117264650186631,0.6117264650186631,5.03096095142553,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.1622726378676084,0.8377273621323916,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
67,R611,2023-04-23,912996,1,1,0,0,0.49,0.51,0.29,0.0,0.0,2.0,1.0,9.193900000000212,False,r,,1.046100000000024,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.30595225542676835,0.001,0.0,0.35895225542676834,0.35895225542676834,5.8649215920911,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.1622726378676084,0.8377273621323916,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
68,R611,2023-04-23,912996,1,1,0,0,0.5,0.5,0.28,0.0,0.0,2.0,3.0,19.90819999999985,False,r,,1.0720000000001164,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.22048572826444868,0.001,0.0,0.27348572826444867,0.27348572826444867,5.059598139036474,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.1721146022637749,0.827885397736225,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
69,R611,2023-04-23,912996,1,1,0,0,0.51,0.49,0.28,0.0,0.0,3.0,3.0,7.3935999999998785,False,r,,0.4196999999999207,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.302079419149403,0.001,0.0,0.355079419149403,0.355079419149403,4.313443664347727,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.18186720963715458,0.8181327903628454,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
70,R611,2023-04-23,912996,1,1,0,0,0.52,0.48,0.28,0.0,0.0,3.0,3.0,10.625700000000052,False,r,,0.7550000000001091,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.5824816911780486,0.001,0.0,0.6354816911780486,0.6354816911780486,7.338676046990344,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.19150478754638064,0.8084952124536193,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
71,R611,2023-04-23,912996,2,0,0,0,0.53,0.47,0.27,0.0,4.0,5.0,3.0,8.408100000000104,False,l,0.8541000000000167,,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.3321332407702074,0.001,0.0,0.3851332407702074,0.3851332407702074,5.541716988388157,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.20100504389340482,0.7989949561065952,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
72,R611,2023-04-23,912996,3,,1,,0.52,0.48,0.27,0.0,2.0,4.0,6.0,12.404899999999998,False,r,,0.46869999999989886,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.6640756014740168,0.001,0.0,0.7170756014740168,0.7170756014740168,5.240909248472854,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.18412888529437912,0.8158711147056209,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
73,R611,2023-04-23,912996,1,1,0,0,0.52,0.48,0.28,0.0,1.0,1.0,1.0,7.776499999999942,False,r,,0.32540000000017244,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.21528369584161008,0.001,0.0,0.2682836958416101,0.2682836958416101,4.294858418268273,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.18412888529437912,0.8158711147056209,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
74,R611,2023-04-23,912996,3,,1,,0.53,0.47,0.27,0.0,2.0,3.0,2.0,6.545700000000124,False,r,,0.427599999999984,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.48682741546923664,0.001,0.0,0.5398274154692366,0.5398274154692366,5.599596525374459,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.1934965614371807,0.8065034385628193,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
75,R611,2023-04-23,912996,1,1,0,0,0.53,0.47,0.28,0.0,0.0,2.0,6.0,15.956900000000132,False,r,,0.7802000000001499,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.6786980096657396,0.001,0.0,0.7316980096657396,0.7316980096657396,8.271144281680876,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.1934965614371807,0.8065034385628193,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
76,R611,2023-04-23,912996,2,0,0,0,0.54,0.46,0.28,0.0,1.0,2.0,2.0,6.105599999999868,False,r,,0.6238000000003012,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.20900764962145954,0.001,0.0,0.26200764962145956,0.26200764962145956,4.818829902175653,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.20273724056096767,0.7972627594390324,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
77,R611,2023-04-23,912996,3,,1,,0.53,0.47,0.28,0.0,2.0,3.0,4.0,6.639599999999973,False,r,,0.28159999999979846,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.3227129434308999,0.001,0.0,0.3757129434308999,0.3757129434308999,4.423125558920305,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.6777656606267066,0.32223433937329343,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
78,R611,2023-04-23,912996,2,0,0,0,0.53,0.47,0.29,0.0,1.0,5.0,4.0,9.572700000000168,False,r,,1.0837000000001353,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.5432343507402009,0.001,0.0,0.5962343507402009,0.5962343507402009,8.221880851840343,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.6777656606267066,0.32223433937329343,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
79,R611,2023-04-23,912996,1,1,0,0,0.52,0.48,0.28,0.0,0.0,2.0,1.0,12.244000000000142,False,r,,0.3737999999998465,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.20007850400575827,0.001,0.0,0.25307850400575826,0.25307850400575826,6.013093652834052,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.8037826925360286,0.19621730746397134,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
80,R611,2023-04-23,912996,2,0,0,0,0.53,0.47,0.28,0.0,0.0,3.0,5.0,26.995699999999943,False,r,,0.5698999999999614,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.2704443801669507,0.001,0.0,0.3234443801669507,0.3234443801669507,5.814592332734702,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.812923755656207,0.18707624434379297,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
81,R611,2023-04-23,912996,2,0,0,0,0.52,0.48,0.28,0.0,2.0,4.0,9.0,9.22569999999996,False,r,,0.4442000000003645,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.32601347045390544,0.001,0.0,0.37901347045390543,0.37901347045390543,5.963670476552287,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.8585949470130543,0.14140505298694564,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
82,R611,2023-04-23,912996,2,0,0,0,0.51,0.49,0.27,0.0,1.0,5.0,10.0,32.121200000000044,False,r,,0.5493999999998778,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.2489143423078633,0.001,0.0,0.3019143423078633,0.3019143423078633,7.5597763027722715,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.8807251335813899,0.11927486641861011,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
83,R611,2023-04-23,912996,2,0,0,0,0.5,0.5,0.27,0.0,1.0,3.0,3.0,11.249499999999898,False,r,,0.32880000000022847,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.21798073304612345,0.001,0.0,0.27098073304612347,0.27098073304612347,5.737773963023981,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.8935603392021173,0.10643966079788271,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
84,R611,2023-04-23,912996,1,1,0,0,0.49,0.51,0.27,0.0,0.0,1.0,1.0,8.567900000000009,False,r,,0.4592999999999847,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.4024482686867513,0.001,0.0,0.4554482686867513,0.4554482686867513,5.076403619021167,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.9018753873602395,0.09812461263976045,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
85,R611,2023-04-23,912996,2,0,0,0,0.5,0.5,0.26,0.0,0.0,2.0,2.0,7.173699999999826,False,r,,0.5920000000000982,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.2580482357438353,0.001,0.0,0.3110482357438353,0.3110482357438353,5.569665633439147,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.907351653669974,0.09264834633002618,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
86,R611,2023-04-23,912996,1,1,0,0,0.49,0.51,0.26,0.0,3.0,1.0,2.0,234.4702000000002,False,l,0.6722999999997228,,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.2865489061168781,0.001,0.0,0.3395489061168781,0.3395489061168781,5.76461760177053,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.9130150529695027,0.08698494703049735,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
87,R611,2023-04-23,912996,1,1,0,0,0.5,0.5,0.26,0.0,1.0,4.0,0.0,9.91879999999992,False,l,0.9984999999996944,,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.32014039538303873,0.001,0.0,0.3731403953830387,0.3731403953830387,6.485699496370319,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.8672006132420557,0.13279938675794442,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
88,R611,2023-04-23,912996,3,,1,,0.51,0.49,0.25,0.0,4.0,7.0,0.0,7.3706999999999425,False,l,0.409099999999853,,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.4373659024150633,0.001,0.0,0.4903659024150633,0.4903659024150633,6.513208922523703,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.8178133561055062,0.18218664389449374,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
89,R611,2023-04-23,912996,2,0,0,0,0.51,0.49,0.26,0.0,3.0,7.0,0.0,6.621200000000044,False,l,0.5981999999999061,,4.0,r,cpoke,False,3.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.32901035831117587,0.001,0.0,0.38201035831117586,0.38201035831117586,5.871823384609789,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.8178133561055062,0.18218664389449374,4.0,30.0,"3.0, 12.0",0.3,0.2,0.7
90,R611,2023-04-23,912996,3,,1,,0.5,0.5,0.26,0.0,6.0,4.0,2.0,10.915100000000166,False,l,0.292699999999968,,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.3871549046540559,0.001,0.0,0.4401549046540559,0.4401549046540559,5.330869634670029,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.795301113593914,0.20469888640608597,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
91,R611,2023-04-23,912996,1,1,0,0,0.5,0.5,0.27,0.0,1.0,3.0,0.0,25.849299999999857,False,l,0.39840000000003783,,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.20511273784131695,0.001,0.0,0.25811273784131694,0.25811273784131694,6.346950365408633,none,0.2,light,light,1.0,0.001,0.0,False,True,,15.0,True,False,15.0,15.0,0.795301113593914,0.20469888640608597,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
92,R611,2023-04-23,912996,2,0,0,0,0.51,0.49,0.26,0.0,2.0,4.0,6.0,29.570600000000013,False,r,,0.46289999999999054,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.3101217522699973,0.001,0.0,0.36312175226999727,0.36312175226999727,6.973394238232051,none,0.2,light,light,1.0,0.001,0.0,True,True,0.1,0.0,True,False,15.0,15.0,0.7397533499663781,0.26024665003362196,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
93,R611,2023-04-23,912996,3,,1,,0.5,0.5,0.26,0.0,4.0,9.0,1.0,23.016399999999976,False,l,0.29480000000012296,,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.3397267859423362,0.001,0.0,0.3927267859423362,0.3927267859423362,6.407525492380137,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.7701600575094681,0.22983994249053194,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
94,R611,2023-04-23,912996,1,1,0,0,0.5,0.5,0.27,0.0,1.0,2.0,2.0,12.111499999999978,False,r,,0.7380000000002838,4.0,r,cpoke,False,12.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.2116784579908405,0.001,0.0,0.2646784579908405,0.2646784579908405,6.351700238614645,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.7701600575094681,0.22983994249053194,4.0,30.0,"12.0, 3.0",0.3,0.2,0.7
95,R611,2023-04-23,912996,3,,1,,0.51,0.49,0.27,0.0,3.0,4.0,2.0,45.68060000000014,False,r,,0.35159999999996217,4.0,l,cpoke,True,12.0,12.0,False,0.05,0.05,0.05,0.001,0.001,0.4960358034305762,0.001,0.0,0.5490358034305762,0.5490358034305762,5.719467812922467,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.7833755378373238,0.21662446216267617,4.0,30.0,"12.0, 12.0",0.3,0.2,0.7
96,R611,2023-04-23,912996,1,1,0,0,0.51,0.49,0.27,0.0,3.0,1.0,1.0,10.06710000000021,False,l,1.097400000000107,,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.5355952522454143,0.001,0.0,0.5885952522454143,0.5885952522454143,5.433309536925377,none,0.2,light,light,1.0,0.001,0.0,True,True,,15.0,True,False,15.0,15.0,0.7833755378373238,0.21662446216267617,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
97,R611,2023-04-23,912996,3,,1,,0.51,0.49,0.27,0.0,3.0,2.0,2.0,8.717999999999847,False,l,0.26690000000007785,,4.0,l,cpoke,True,3.0,3.0,False,0.05,0.05,0.05,0.001,0.001,0.5658490760634257,0.001,0.0,0.6188490760634258,0.6188490760634258,6.27471235247701,none,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,15.0,15.0,0.7354801787748375,0.26451982122516243,4.0,30.0,"3.0, 3.0",0.3,0.2,0.7
